plz,adresse,bezirk,anschluss_1,anschluss_2,anschluss_3,anschluss_4,ladeleistung_1,ladeleistung_2,ladeleistung_3,ladeleistung_4,anzahl_ladepunkte,lng,lat
"10717",Prinzregentenstr. 89,Charlottenburg-Wilmersdorf,AC Steckdose Typ 2,AC Steckdose Typ 2,,,11,11,,,2,13.3331399999993,52.4900419999968
"10587",Englische Str. 1,Charlottenburg-Wilmersdorf,AC Steckdose Typ 2,AC Steckdose Typ 2,,,11,11,,,2,13.3311629999993,52.5143689999968
"10717",Bundesallee 204-206,Charlottenburg-Wilmersdorf,AC Steckdose Typ 2,AC Steckdose Typ 2,,,22,22,,,2,13.3310999999993,52.4947499999968
"10717",Bundesallee 22,Charlottenburg-Wilmersdorf,AC Steckdose Typ 2,AC Steckdose Typ 2,,,11,11,,,2,13.3301539999993,52.4932409999968
"10623",Fasanenstr. 88,Charlottenburg-Wilmersdorf,AC Steckdose Typ 2,AC Steckdose Typ 2,,,11,11,,,2,13.3298939999992,52.5102469999969
"10715",Durlacher Str. 35,Charlottenburg-Wilmersdorf,AC Steckdose Typ 2,AC Steckdose Typ 2,,,11,11,,,2,13.3296049999993,52.4813119999969
"10719",Kurfürstendamm 26,Charlottenburg-Wilmersdorf,AC Steckdose Typ 2,AC Steckdose Typ 2,,,11,11,,,2,13.3293299999993,52.5035109999968
"10719",Meinekestr. 1,Charlottenburg-Wilmersdorf,AC Steckdose Typ 2,AC Steckdose Typ 2,,,11,11,,,2,13.3290699999993,52.5029069999969
"10717",Trautenaustr. 13,Charlottenburg-Wilmersdorf,AC Steckdose Typ 2,AC Steckdose Typ 2,,,11,11,,,2,13.3267409999992,52.4913079999968
"10719",Fasanenstr. 38,Charlottenburg-Wilmersdorf,AC Steckdose Typ 2,AC Steckdose Typ 2,,,11,11,,,2,13.3265989999993,52.4986549999969
"12161",Wiesbadener Str. 84,Tempelhof-Schöneberg,AC Steckdose Typ 2,AC Steckdose Typ 2,,,11,11,,,2,13.3255829999993,52.4714929999968
"10623",Uhlandstr. 177,Charlottenburg-Wilmersdorf,AC Steckdose Typ 2,AC Steckdose Typ 2,,,22,22,,,2,13.3253829999993,52.5027749999969
"10717",Holsteinische Str. 19,Charlottenburg-Wilmersdorf,AC Steckdose Typ 2,AC Steckdose Typ 2,,,11,11,,,2,13.3249739999993,52.4912059999968
"12161",Odenwaldstr. 8,Tempelhof-Schöneberg,AC Steckdose Typ 2,AC Steckdose Typ 2,,,11,11,,,2,13.3243799999992,52.4678009999969
"10719",Ludwigkirchstr. 6,Charlottenburg-Wilmersdorf,AC Steckdose Typ 2,AC Steckdose Typ 2,,,11,11,,,2,13.3242189999994,52.4978829999968
"10715",Mainzer Str. 22,Charlottenburg-Wilmersdorf,AC Steckdose Typ 2,AC Steckdose Typ 2,,,11,11,,,2,13.3238439999993,52.4799399999969
"10719",Uhlandstr. 61,Charlottenburg-Wilmersdorf,AC Steckdose Typ 2,AC Steckdose Typ 2,,,11,11,,,2,13.3236309999993,52.4945209999968
"10623",Knesebeckstr. 2,Charlottenburg-Wilmersdorf,AC Steckdose Typ 2,AC Steckdose Typ 2,,,11,11,,,2,13.3229629999993,52.5105939999968
"10177",Gasteiner Str. 9,Charlottenburg-Wilmersdorf,AC Steckdose Typ 2,AC Steckdose Typ 2,,,11,11,,,2,13.3221459999993,52.4877129999969
"10587",Fraunhofer Str. 33,Charlottenburg-Wilmersdorf,AC Steckdose Typ 2,AC Steckdose Typ 2,,,11,11,,,2,13.3215439999993,52.5146989999969
"10719",Düsseldorfer Str. 17,Charlottenburg-Wilmersdorf,AC Steckdose Typ 2,AC Steckdose Typ 2,,,11,11,,,2,13.3196069999992,52.4960129999969
"10713",Sigmaringer Str. 28,Charlottenburg-Wilmersdorf,AC Steckdose Typ 2,AC Steckdose Typ 2,,,11,11,,,2,13.3193029999992,52.4897229999968
"10713",Aachener Str. 5,Charlottenburg-Wilmersdorf,AC Steckdose Typ 2,AC Steckdose Typ 2,,,11,11,,,2,13.3188559999993,52.4813229999969
"10625",Schillerstr. 10,Charlottenburg-Wilmersdorf,AC Steckdose Typ 2,AC Steckdose Typ 2,,,11,11,,,2,13.3186859999993,52.5109619999969
"10707",Kurfürstendamm 49,Charlottenburg-Wilmersdorf,AC Steckdose Typ 2,AC Steckdose Typ 2,,,11,11,,,2,13.3183349999993,52.5015619999969
"10625",Schlüterstr. 62,Charlottenburg-Wilmersdorf,AC Steckdose Typ 2,AC Steckdose Typ 2,,,11,11,,,2,13.3176689999993,52.5058759999968
"14197",Spessartstr. 8,Charlottenburg-Wilmersdorf,AC Steckdose Typ 2,AC Steckdose Typ 2,,,11,11,,,2,13.3164939999993,52.4756319999969
"10707",Olivaer Platz,Charlottenburg-Wilmersdorf,AC Steckdose Typ 2,AC Steckdose Typ 2,,,22,22,,,2,13.3162959999993,52.4993049999968
"10707",Olivaer Platz,Charlottenburg-Wilmersdorf,AC Steckdose Typ 2,AC Steckdose Typ 2,,,22,22,,,2,13.3162959999993,52.4993049999968
"10707",Olivaer Platz,Charlottenburg-Wilmersdorf,AC Steckdose Typ 2,AC Steckdose Typ 2,,,22,22,,,2,13.3162959999993,52.4993049999968
"10587",Guerickestr. 39,Charlottenburg-Wilmersdorf,AC Steckdose Typ 2,AC Steckdose Typ 2,,,11,11,,,2,13.3156719999993,52.5179849999968
"14197",Rüdesheimer Str. 2,Charlottenburg-Wilmersdorf,AC Steckdose Typ 2,AC Steckdose Typ 2,,,11,11,,,2,13.3143089999993,52.4740239999968
"10707",Fehrbelliner Platz 8,Charlottenburg-Wilmersdorf,AC Steckdose Typ 2,AC Steckdose Typ 2,,,11,11,,,2,13.3140799999993,52.4906699999969
"10707",Düsseldorfer Str. 51,Charlottenburg-Wilmersdorf,AC Steckdose Typ 2,AC Steckdose Typ 2,,,11,11,,,2,13.3138939999992,52.4967089999968
"10629",Leibnizstr. 59,Charlottenburg-Wilmersdorf,AC Steckdose Typ 2,AC Steckdose Typ 2,,,11,11,,,2,13.3132389999993,52.5027569999969
"10585",Zillestr. 2,Charlottenburg-Wilmersdorf,AC Steckdose Typ 2,AC Steckdose Typ 2,,,11,11,,,2,13.3132179999992,52.5150059999968
"10625",Schillerstr. 29,Charlottenburg-Wilmersdorf,AC Steckdose Typ 2,AC Steckdose Typ 2,,,11,11,,,2,13.3098929999992,52.5103409999968
"10629",Clausewitzstr. 5,Charlottenburg-Wilmersdorf,AC Steckdose Typ 2,AC Steckdose Typ 2,,,11,11,,,2,13.3092559999993,52.5005019999968
"10707",Wittelsbacherstr. 19,Charlottenburg-Wilmersdorf,AC Steckdose Typ 2,AC Steckdose Typ 2,,,11,11,,,2,13.3088869999992,52.4953709999969
"14199",Forckenbeckstr. 96,Charlottenburg-Wilmersdorf,AC Steckdose Typ 2,AC Steckdose Typ 2,,,11,11,,,2,13.3087329999992,52.4792409999968
"14197",Schlangenbader Str. 88,Charlottenburg-Wilmersdorf,AC Steckdose Typ 2,AC Steckdose Typ 2,,,22,22,,,2,13.3082839999993,52.4752229999969
"14197",Schlangenbader Str. 26,Charlottenburg-Wilmersdorf,AC Steckdose Typ 2,AC Steckdose Typ 2,,,11,11,,,2,13.3081039999993,52.4721719999967
"10629",Waitzstr. 7,Charlottenburg-Wilmersdorf,AC Steckdose Typ 2,AC Steckdose Typ 2,,,11,11,,,2,13.3055669999992,52.5016869999968
"10709",Westfälische Str. 81,Charlottenburg-Wilmersdorf,AC Steckdose Typ 2,AC Steckdose Typ 2,,,11,11,,,2,13.3052549999993,52.4931449999968
"10709",Eisenzahnstr. 36,Charlottenburg-Wilmersdorf,AC Steckdose Typ 2,AC Steckdose Typ 2,,,11,11,,,2,13.3045469999992,52.4886919999967
"10587",Wilmersdorfer Str. 8,Charlottenburg-Wilmersdorf,AC Steckdose Typ 2,AC Steckdose Typ 2,,,11,11,,,2,13.3044469999992,52.5172069999968
"14197",Rudolf-Mosse-Str. 9,Charlottenburg-Wilmersdorf,AC Steckdose Typ 2,AC Steckdose Typ 2,,,11,11,,,2,13.3038689999992,52.4749909999967
"10629",Dahlmannstr. 1,Charlottenburg-Wilmersdorf,AC Steckdose Typ 2,AC Steckdose Typ 2,,,11,11,,,2,13.3037099999993,52.5034419999968
"10713",Rudolstädter Str. 123,Charlottenburg-Wilmersdorf,AC Steckdose Typ 2,AC Steckdose Typ 2,,,11,11,,,2,13.3028279999992,52.4878089999968
"10709",Kurfürstendamm 90,Charlottenburg-Wilmersdorf,AC Steckdose Typ 2,AC Steckdose Typ 2,,,11,11,,,2,13.3017949999992,52.4992249999969
"10627",Pestalozzistr. 44,Charlottenburg-Wilmersdorf,AC Steckdose Typ 2,AC Steckdose Typ 2,,,11,11,,,2,13.3017499999993,52.5080059999968
"10709",Cicerostr. 13,Charlottenburg-Wilmersdorf,AC Steckdose Typ 2,AC Steckdose Typ 2,,,11,11,,,2,13.3016099999992,52.4942989999968
"10585",Kaiser-Friedrich-Str. 17,Charlottenburg-Wilmersdorf,AC Steckdose Typ 2,AC Steckdose Typ 2,,,11,11,,,2,13.3008679999993,52.5144279999969
"10709",Hektorstr. 21,Charlottenburg-Wilmersdorf,AC Steckdose Typ 2,AC Steckdose Typ 2,,,11,11,,,2,13.2974949999992,52.4982849999968
"10627",Suarezstr. 1,Charlottenburg-Wilmersdorf,AC Steckdose Typ 2,AC Steckdose Typ 2,,,11,11,,,2,13.2969539999992,52.5104809999968
"14059",Schloßstr. 64,Charlottenburg-Wilmersdorf,AC Steckdose Typ 2,AC Steckdose Typ 2,,,11,11,,,2,13.2965749999992,52.5175449999968
"10629",Gervinusstr. 27,Charlottenburg-Wilmersdorf,AC Steckdose Typ 2,AC Steckdose Typ 2,,,11,11,,,2,13.2963959999992,52.5020779999968
"14059",Knobelsdorffstr. 2,Charlottenburg-Wilmersdorf,AC Steckdose Typ 2,AC Steckdose Typ 2,,,11,11,,,2,13.2963059999992,52.5136299999968
"14057",Leonhardtstr. 14,Charlottenburg-Wilmersdorf,AC Steckdose Typ 2,AC Steckdose Typ 2,,,11,11,,,2,13.2961009999993,52.5059899999967
"14057",Witzlebenstr. 36,Charlottenburg-Wilmersdorf,AC Steckdose Typ 2,AC Steckdose Typ 2,,,11,11,,,2,13.2949959999992,52.5097859999968
"14199",Hohenzollerndamm 137,Charlottenburg-Wilmersdorf,AC Steckdose Typ 2,AC Steckdose Typ 2,,,11,11,,,2,13.2940779999992,52.4842819999968
"14059",Nehringstr. 4,Charlottenburg-Wilmersdorf,AC Steckdose Typ 2,AC Steckdose Typ 2,,,11,11,,,2,13.2939679999992,52.5164899999967
"14059",Horstweg 9,Charlottenburg-Wilmersdorf,AC Steckdose Typ 2,AC Steckdose Typ 2,,,11,11,,,2,13.2929019999992,52.5124469999967
"14193",Caspar-Theyß-Str. 33,Charlottenburg-Wilmersdorf,AC Steckdose Typ 2,AC Steckdose Typ 2,,,11,11,,,2,13.2928819999992,52.4913899999968
"14199",Kissinger Str. 16,Charlottenburg-Wilmersdorf,AC Steckdose Typ 2,AC Steckdose Typ 2,,,11,11,,,2,13.2925879999992,52.4790209999967
"14057",Suarezstr. 30,Charlottenburg-Wilmersdorf,AC Steckdose Typ 2,AC Steckdose Typ 2,,,11,11,,,2,13.2913479999991,52.5039659999967
"14059",Danckelmannstr. 1,Charlottenburg-Wilmersdorf,AC Steckdose Typ 2,AC Steckdose Typ 2,,,11,11,,,2,13.2902539999992,52.5176029999968
"14057",Sophie-Charlotten-Str. 55,Charlottenburg-Wilmersdorf,AC Steckdose Typ 2,AC Steckdose Typ 2,,,11,11,,,2,13.2892789999993,52.5099909999968
"14059",Knobelsdorffstr. 53,Charlottenburg-Wilmersdorf,AC Steckdose Typ 2,AC Steckdose Typ 2,,,11,11,,,2,13.2888119999993,52.5130679999967
"10711",Bornstedter Str. 20,Charlottenburg-Wilmersdorf,AC Steckdose Typ 2,AC Steckdose Typ 2,,,11,11,,,2,13.2879509999991,52.4969009999967
"14199",Berkaer Str. 40,Charlottenburg-Wilmersdorf,AC Steckdose Typ 2,AC Steckdose Typ 2,,,11,11,,,2,13.2878429999992,52.4769019999967
"14059",Sophie-Charlotten-Str. 105,Charlottenburg-Wilmersdorf,AC Steckdose Typ 2,AC Steckdose Typ 2,,,11,11,,,2,13.2866009999992,52.5194449999968
"14057",Riehlstr. 19,Charlottenburg-Wilmersdorf,AC Steckdose Typ 2,AC Steckdose Typ 2,,,11,11,,,2,13.2863719999992,52.5100499999967
"10711",Bornimer Str. 4,Charlottenburg-Wilmersdorf,AC Steckdose Typ 2,AC Steckdose Typ 2,,,11,11,,,2,13.2858559999991,52.4960609999968
"14057",Herbartstr. 15,Charlottenburg-Wilmersdorf,AC Steckdose Typ 2,AC Steckdose Typ 2,,,11,11,,,2,13.2852869999992,52.5070959999968
"14057",Dernburgstr. 57,Charlottenburg-Wilmersdorf,AC Steckdose Typ 2,AC Steckdose Typ 2,,,11,11,,,2,13.2837079999991,52.5059039999967
"14199",Hohenzollerndamm 110,Charlottenburg-Wilmersdorf,AC Steckdose Typ 2,AC Steckdose Typ 2,,,11,11,,,2,13.2823639999992,52.4776339999968
"14059",Königin-Elisabeth-Str. 33,Charlottenburg-Wilmersdorf,AC Steckdose Typ 2,AC Steckdose Typ 2,,,11,11,,,2,13.2815179999992,52.5131909999967
"14057",Bredtschneiderstr. 10,Charlottenburg-Wilmersdorf,AC Steckdose Typ 2,AC Steckdose Typ 2,,,11,11,,,2,13.2794899999991,52.5087219999967
"14050",Fredericiastr. 11,Charlottenburg-Wilmersdorf,AC Steckdose Typ 2,AC Steckdose Typ 2,,,11,11,,,2,13.2792369999991,52.5108539999967
"14050",Haeselerstr. 28,Charlottenburg-Wilmersdorf,AC Steckdose Typ 2,AC Steckdose Typ 2,,,11,11,,,2,13.2780259999992,52.5139519999967
"14050",Lindenallee 28,Charlottenburg-Wilmersdorf,AC Steckdose Typ 2,AC Steckdose Typ 2,,,11,11,,,2,13.2717639999991,52.5102949999968
"14193",Fontanestr. 1,Charlottenburg-Wilmersdorf,AC Steckdose Typ 2,AC Steckdose Typ 2,,,11,11,,,2,13.2637119999991,52.4869759999967
"14055",Heerstr. 36,Charlottenburg-Wilmersdorf,AC Steckdose Typ 2,AC Steckdose Typ 2,,,11,11,,,2,13.2606569999991,52.5089859999967
"14055",Dickensweg 25,Charlottenburg-Wilmersdorf,AC Steckdose Typ 2,AC Steckdose Typ 2,,,22,22,,,2,13.2348559999991,52.5084189999967
"12159",Schmargendorfer Str. 6,Tempelhof-Schöneberg,AC Steckdose Typ 2,,,,3,,,,1,13.3336249999993,52.4715349999969
"14197",Bundesallee 62,Tempelhof-Schöneberg,AC Steckdose Typ 2,,,,3,,,,1,13.3283229999992,52.4770159999969
"12161",Fröaufstr. 2,Tempelhof-Schöneberg,AC Steckdose Typ 2,,,,3,,,,1,13.3274509999993,52.4671299999968
"12161",Taunusstr. 1,Tempelhof-Schöneberg,AC Steckdose Typ 2,,,,3,,,,1,13.3269779999993,52.4735559999969
"10715",Detmolderstr. 11,Charlottenburg-Wilmersdorf,AC Steckdose Typ 2,,,,3,,,,1,13.3238969999992,52.4788239999968
"12161",Wiesbadener Str. 14,Tempelhof-Schöneberg,AC Steckdose Typ 2,,,,3,,,,1,13.3208369999992,52.4716599999969
"14197",Mecklenburgische Str. 56,Charlottenburg-Wilmersdorf,AC Steckdose Typ 2,,,,3,,,,1,13.3031209999993,52.4750039999968
"14199",Warnemünder Str. 7,Charlottenburg-Wilmersdorf,AC Steckdose Typ 2,,,,3,,,,1,13.2902909999991,52.4736099999967
"14195",Pacelliallee 8,Steglitz-Zehlendorf,AC Steckdose Typ 2,,,,3,,,,1,13.2895399999991,52.4684359999968
"14193",Hubertusallee 54,Charlottenburg-Wilmersdorf,AC Steckdose Typ 2,,,,3,,,,1,13.2833259999991,52.4845229999967
"14052",Preußenallee 34,Charlottenburg-Wilmersdorf,AC Steckdose Typ 2,,,,3,,,,1,13.2600309999991,52.5151059999968
"14055",Kiplingweg 22,Charlottenburg-Wilmersdorf,AC Steckdose Typ 2,,,,3,,,,1,13.231717999999,52.5062389999966
"10707",Olivaer Platz,Charlottenburg-Wilmersdorf,CCS,AC Steckdose Typ 2,,,50,22,,,2,13.3162959999993,52.4993049999968
"14050",Spandauer Damm 134,Charlottenburg-Wilmersdorf,CCS,AC Steckdose Typ 2,,,50,22,,,2,13.2746099999992,52.5192539999967
"10585",Richard Wagner Straße 52,Charlottenburg-Wilmersdorf,AC Steckdose Typ 2,AC Steckdose Typ 2,,,22,22,,,2,13.3068746108813,52.5163920471131
"10407",Roseggerstraße 35,Neukölln,AC Steckdose Typ 2,,,,11,,,,1,13.3153303599992,52.5023041154016
"10407",Roseggerstraße 35,Neukölln,AC Steckdose Typ 2,,,,11,,,,1,13.3153303599992,52.5023041154016
"14050",Soorstraße 23 schräg links,Charlottenburg-Wilmersdorf,AC Steckdose Typ 2,,,,11,,,,1,13.2765215999991,52.5119590999967
"14050",Soorstraße 23 schräg links,Charlottenburg-Wilmersdorf,AC Steckdose Typ 2,,,,11,,,,1,13.2765215999991,52.5119590999967
"10717",Güntzelstraße 56,Charlottenburg-Wilmersdorf,AC Steckdose Typ 2,AC Steckdose Typ 2,,,22,22,,,2,13.3304768773148,52.490938441795
"10623",Straße des 17. Juni 115,Charlottenburg-Wilmersdorf,AC Steckdose Typ 2,AC Steckdose Typ 2,,,22,22,,,2,13.3296983202717,52.5129618742866
"10719",Schaperstraße 17,Charlottenburg-Wilmersdorf,AC Steckdose Typ 2,AC Steckdose Typ 2,,,22,22,,,2,13.3290999999993,52.4993499999968
"12161",Friedrich-Wilhelm-Platz 7,Tempelhof-Schöneberg,AC Steckdose Typ 2,AC Steckdose Typ 2,,,22,22,,,2,13.3279999999994,52.4717199999968
"10623",Fasanenstr. 12,Charlottenburg-Wilmersdorf,AC Steckdose Typ 2,AC Steckdose Typ 2,,,22,22,,,2,13.3274229999993,52.5050419999968
"12161",Südwestkorso 10,Tempelhof-Schöneberg,AC Steckdose Typ 2,AC Steckdose Typ 2,,,22,22,,,2,13.3235099999993,52.4750139999968
"10623",Savignyplatz 2,Charlottenburg-Wilmersdorf,AC Steckdose Typ 2,AC Steckdose Typ 2,,,22,22,,,2,13.3233089999993,52.5054419999969
"10587",Marchstraße (seitlich von Straße des 17. Juni 152),Charlottenburg-Wilmersdorf,AC Steckdose Typ 2,AC Steckdose Typ 2,,,22,22,,,2,13.3228949999993,52.5151869999969
"10623",Savignyplatz 6,Charlottenburg-Wilmersdorf,AC Steckdose Typ 2,AC Steckdose Typ 2,,,22,22,,,2,13.3221269999993,52.5066529999969
"10707",Schlüterstraße 46,Charlottenburg-Wilmersdorf,AC Steckdose Typ 2,AC Steckdose Typ 2,,,22,22,,,2,13.3168319999992,52.5009749999968
"10707",Pommersche Straße 9,Charlottenburg-Wilmersdorf,AC Steckdose Typ 2,AC Steckdose Typ 2,,,22,22,,,2,13.3153709999993,52.4934509999969
"10585",Otto-Suhr-Allee 84,Charlottenburg-Wilmersdorf,AC Steckdose Typ 2,AC Steckdose Typ 2,,,22,22,,,2,13.3097199999992,52.5168489999968
"10585",Krumme Straße 73,Charlottenburg-Wilmersdorf,AC Steckdose Typ 2,AC Steckdose Typ 2,,,22,22,,,2,13.3092762098209,52.5120765844896
"10627",Kantstraße 56B,Charlottenburg-Wilmersdorf,AC Steckdose Typ 2,AC Steckdose Typ 2,,,22,22,,,2,13.3062329999992,52.5068829999968
"10627",Windscheid Str. 20,Charlottenburg-Wilmersdorf,AC Steckdose Typ 2,AC Steckdose Typ 2,,,22,22,,,2,13.3001299999993,52.5053319999968
"14199",Fritz-Wildung-Straße 26,Charlottenburg-Wilmersdorf,AC Steckdose Typ 2,AC Steckdose Typ 2,,,22,22,,,2,13.2978199999992,52.4836469999968
"14059",Schloßstr. 1A,Charlottenburg-Wilmersdorf,AC Steckdose Typ 2,AC Steckdose Typ 2,,,22,22,,,2,13.2957169999992,52.5189239999967
"14052",Theodor-Heuss-Platz 5,Charlottenburg-Wilmersdorf,AC Steckdose Typ 2,AC Steckdose Typ 2,,,22,22,,,2,13.2726939999992,52.5083729999968
"14050",Steubenplatz 2-4,Charlottenburg-Wilmersdorf,AC Steckdose Typ 2,AC Steckdose Typ 2,,,22,22,,,2,13.2611749999991,52.5164209999967
"10243",Straußberger Str. 8a,Charlottenburg-Wilmersdorf,AC Steckdose Typ 2,AC Steckdose Typ 2,,,22,22,,,2,13.3283901999993,52.4895241499969
"10585",Krumme Str. 85,Charlottenburg-Wilmersdorf,AC Steckdose Typ 2,AC Steckdose Typ 2,,,11,11,,,2,13.3098379999992,52.5139719999968
"10587",Franklinstr. 7,Charlottenburg-Wilmersdorf,DC Kupplung Combo,DC Kupplung Combo,,,150,150,,,2,13.3268949999993,52.5193489999968
"10587",Englische Strasse 1-4,Charlottenburg-Wilmersdorf,AC Steckdose Typ 2,AC Steckdose Typ 2,AC Steckdose Typ 2,AC Steckdose Typ 2,11,11,11,11,4,13.3312559999993,52.5143199999968
"10587",Englische Strasse 1-4,Charlottenburg-Wilmersdorf,AC Steckdose Typ 2,AC Steckdose Typ 2,AC Steckdose Typ 2,AC Steckdose Typ 2,11,11,11,11,4,13.3312559999993,52.5143199999968
"10587",Englische Strasse 1-4,Charlottenburg-Wilmersdorf,AC Steckdose Typ 2,AC Steckdose Typ 2,,,11,11,,,2,13.3312559999993,52.5143199999968
"10587",Salzufer 1,Charlottenburg-Wilmersdorf,AC Steckdose Typ 2,AC Steckdose Typ 2,,,22,22,,,2,13.3303529999993,52.5153659999968
"10587",Salzufer 1,Charlottenburg-Wilmersdorf,AC Steckdose Typ 2,AC Steckdose Typ 2,,,22,22,,,2,13.3301204576714,52.5152211742549
"10587",Salzufer 1,Charlottenburg-Wilmersdorf,AC Steckdose Typ 2,AC Steckdose Typ 2,,,22,22,,,2,13.329972474868,52.515274296795
"10587",Salzufer  1,Charlottenburg-Wilmersdorf,AC Kupplung Typ 2,AC Kupplung Typ 2,,,22,22,,,2,13.3297539999993,52.5154269999968
"10587",Salzufer  1,Charlottenburg-Wilmersdorf,AC Kupplung Typ 2,AC Kupplung Typ 2,,,22,22,,,2,13.3295151865074,52.5158085289502
"10587",Salzufer 1,Charlottenburg-Wilmersdorf,AC Steckdose Typ 2,AC Steckdose Typ 2,,,22,22,,,2,13.3302810699993,52.5153993999969
"10707",Württembergische Str. 6,Charlottenburg-Wilmersdorf,AC Steckdose Typ 2,AC Steckdose Typ 2,,,22,22,,,2,13.3154109999992,52.4919119999969
"10707",Württembergische Str. 6,Charlottenburg-Wilmersdorf,AC Steckdose Typ 2,AC Steckdose Typ 2,,,22,22,,,2,13.3151319999993,52.4918139999969
"10707",Württembergische Str. 6,Charlottenburg-Wilmersdorf,AC Steckdose Typ 2,AC Steckdose Typ 2,,,22,22,,,2,13.3151319999993,52.4918139999969
"10707",Württembergische Str. 6,Charlottenburg-Wilmersdorf,AC Steckdose Typ 2,AC Steckdose Typ 2,,,22,22,,,2,13.3153189999992,52.4916609999969
"10707",Württembergische Str. 6,Charlottenburg-Wilmersdorf,AC Steckdose Typ 2,AC Steckdose Typ 2,,,22,22,,,2,13.3152649999993,52.4916639999969
"10709",Seesenerstraße 58-59,Charlottenburg-Wilmersdorf,AC Steckdose Typ 2,AC Steckdose Typ 2,,,22,22,,,2,13.2970223399992,52.4912987099968
"10709",Seesenerstraße 58-59,Charlottenburg-Wilmersdorf,AC Steckdose Typ 2,AC Steckdose Typ 2,,,22,22,,,2,13.2970223399992,52.4912987099968
"10709",Seesener Str. 60-61,Charlottenburg-Wilmersdorf,AC Steckdose Typ 2,AC Steckdose Typ 2,,,11,11,,,2,13.2980618363967,52.4913196948832
"10711",Kurfürstendamm 129 A,Charlottenburg-Wilmersdorf,DC Kupplung Combo,DC Kupplung Combo,,,150,150,,,2,13.2914799999992,52.4966499999968
"10711",Kurfürstendamm 129 A,Charlottenburg-Wilmersdorf,DC Kupplung Combo,DC Kupplung Combo,,,150,150,,,2,13.2914799999992,52.4966499999968
"10711",Kurfürstendamm 129 A,Charlottenburg-Wilmersdorf,DC Kupplung Combo,DC Kupplung Combo,,,300,300,,,2,13.2914799999992,52.4966499999968
"10711",Kurfürstendamm 129 A,Charlottenburg-Wilmersdorf,DC Kupplung Combo,DC Kupplung Combo,,,300,300,,,2,13.2914799999992,52.4966499999968
"10713",Hohenzollerndamm 41,Charlottenburg-Wilmersdorf,DC Kupplung Combo,DC Kupplung Combo,,,360,360,,,2,13.3065599999993,52.4885299999968
"10713",Hohenzollerndamm 41,Charlottenburg-Wilmersdorf,DC Kupplung Combo,DC Kupplung Combo,,,360,360,,,2,13.3065599999993,52.4885299999968
"10717",Landhausstr. 31-32,Charlottenburg-Wilmersdorf,AC Steckdose Typ 2,AC Steckdose Typ 2,,,22,22,,,2,13.3283901999993,52.4895241499969
"10719",Uhlandstr 32,Charlottenburg-Wilmersdorf,"AC Steckdose Typ 2, AC Kupplung Typ 2",,,,11,,,,1,13.3259079999993,52.5002629999969
"10719",Uhlandstr 32,Charlottenburg-Wilmersdorf,"AC Steckdose Typ 2, AC Kupplung Typ 2",,,,11,,,,1,13.3259079999993,52.5002629999969
"10719",Uhlandstr 32,Charlottenburg-Wilmersdorf,"AC Steckdose Typ 2, AC Kupplung Typ 2",,,,11,,,,1,13.3259079999993,52.5002629999969
"10719",Uhlandstr 32,Charlottenburg-Wilmersdorf,"AC Steckdose Typ 2, AC Kupplung Typ 2",,,,11,,,,1,13.3259079999993,52.5002629999969
"10719",Uhlandstr 32,Charlottenburg-Wilmersdorf,"AC Steckdose Typ 2, AC Kupplung Typ 2",,,,11,,,,1,13.3259079999993,52.5002629999969
"10719",Uhlandstr 32,Charlottenburg-Wilmersdorf,"AC Steckdose Typ 2, AC Kupplung Typ 2",,,,11,,,,1,13.3259079999993,52.5002629999969
"10719",Uhlandstr 32,Charlottenburg-Wilmersdorf,"AC Steckdose Typ 2, AC Kupplung Typ 2",,,,11,,,,1,13.3259079999993,52.5002629999969
"10719",Uhlandstr 32,Charlottenburg-Wilmersdorf,"AC Steckdose Typ 2, AC Kupplung Typ 2",,,,11,,,,1,13.3259079999993,52.5002629999969
"10719",Uhlandstr 3,Charlottenburg-Wilmersdorf,"AC Steckdose Typ 2, AC Kupplung Typ 2",,,,11,,,,1,13.3259079999993,52.5002629999969
"10789",Rankestr. 21,Charlottenburg-Wilmersdorf,AC Steckdose Typ 2,AC Steckdose Typ 2,,,22,22,,,2,13.3327605894752,52.5010192703849
"10789",Rankestr. 21,Charlottenburg-Wilmersdorf,AC Steckdose Typ 2,AC Steckdose Typ 2,,,22,22,,,2,13.3327605894752,52.5010192703849
"10789",Rankestr. 21,Charlottenburg-Wilmersdorf,AC Steckdose Typ 2,AC Steckdose Typ 2,,,22,22,,,2,13.3327605894752,52.5010192703849
"10789",Rankestr. 21,Charlottenburg-Wilmersdorf,AC Steckdose Typ 2,AC Steckdose Typ 2,,,22,22,,,2,13.3327605894752,52.5010192703849
"10789",Rankestr. 21,Charlottenburg-Wilmersdorf,AC Steckdose Typ 2,AC Steckdose Typ 2,,,22,22,,,2,13.3327605894752,52.5010192703849
"10789",Rankestr. 21,Charlottenburg-Wilmersdorf,AC Steckdose Typ 2,AC Steckdose Typ 2,,,22,22,,,2,13.3327605894752,52.5010192703849
"13595",Graetschelsteig 2,Spandau,AC Steckdose Typ 2,AC Steckdose Typ 2,,,11,11,,,2,13.1870219999989,52.5174149999965
"13593",Heerstr. 324,Spandau,"DC Kupplung Combo, DC CHAdeMO",,,,175,,,,1,13.1799359999989,52.5167889999964
"13593",Heerstr. 324,Spandau,"DC Kupplung Combo, DC CHAdeMO",,,,175,,,,1,13.1799359999989,52.5167889999964
