pop,lng,lat
338,13.41259217,52.49023414
1619,13.4143168,52.49024647
2877,13.41719036,52.4891355
1093,13.42191159,52.48810336
1212,13.38876638,52.49114908
16,13.38918308,52.49115589
588,13.39156922,52.49128528
620,13.39124777,52.49009301
640,13.39333178,52.49100134
565,13.39303789,52.48986784
860,13.395107,52.49033545
0,13.39474259,52.48927926
412,13.39686092,52.49007092
0,13.39654783,52.48912915
12,13.39865544,52.48972703
1031,13.40195099,52.48933188
0,13.40659375,52.48919059
649,13.39137973,52.48899887
312,13.39359669,52.48872434
384,13.39571426,52.48856176
0,13.39114864,52.48815308
699,13.39300376,52.48796363
627,13.39563171,52.48775624
586,13.39092553,52.48730953
504,13.39338255,52.48705464
506,13.39553465,52.48690236
1574,13.38976688,52.48643703
0,13.39771234,52.48515766
526,13.39725404,52.48764864
636,13.4073399,52.48753746
0,13.40095107,52.48694393
46,13.40340434,52.48735919
0,13.39068576,52.49776019
0,13.39418045,52.49798663
0,13.39372214,52.49762149
0,13.39720158,52.4974784
0,13.40457763,52.49577996
0,13.40368058,52.49461637
0,13.41440068,52.49387049
0,13.41351009,52.49262545
0,13.41273897,52.49165274
0,13.40772132,52.491135
0,13.40633668,52.48876823
0,13.40296877,52.48986533
0,13.39915249,52.49062526
0,13.39713445,52.49101977
0,13.395401,52.49137417
0,13.39356764,52.49174383
0,13.39183357,52.49209363
0,13.38943254,52.4925729
0,13.40884113,52.49517154
0,13.40693348,52.49408118
352,13.41005499,52.49357185
417,13.3867414,52.48853242
1338,13.38856889,52.4884937
116,13.39022193,52.49680977
20,13.39405327,52.49707924
0,13.39249311,52.49654088
328,13.39701137,52.49624311
0,13.4069001,52.48957335
0,13.39052364,52.49762353
0,13.39383124,52.49780728
0,13.39738477,52.49763675
0,13.40194677,52.49683392
0,13.40961189,52.49571634
0,13.41754849,52.4957196
213,13.37590005,52.50062019
907,13.38243613,52.49782771
6,13.38308283,52.49789628
1090,13.38628943,52.49740843
868,13.38166455,52.4964311
273,13.3832151,52.49586141
1077,13.38182408,52.49481692
706,13.38071952,52.49356744
864,13.38654754,52.49515958
3,13.38578543,52.49408773
1217,13.38164728,52.49230877
985,13.38505038,52.49233388
432,13.37606482,52.49026704
1159,13.37808135,52.49061627
389,13.37999917,52.49054602
3,13.38131658,52.49078161
1146,13.38442981,52.49071255
989,13.37549275,52.4884866
669,13.37443534,52.48639668
1331,13.37574795,52.48638996
0,13.38028839,52.48814263
280,13.38449939,52.48923565
0,13.38366896,52.48909279
0,13.38111003,52.48917207
0,13.37769655,52.48621284
1029,13.3816126,52.48643177
548,13.38088534,52.48534689
792,13.38478933,52.48662301
0,13.37597098,52.50237208
0,13.38120046,52.4941609
0,13.38552933,52.49332456
0,13.38155032,52.49305328
0,13.37818799,52.49197803
214,13.38833773,52.49682071
0,13.37486913,52.50161276
48,13.37484303,52.49869003
0,13.3739336,52.50332898
0,13.37569808,52.50226784
0,13.37800258,52.5002167
0,13.38281049,52.49890506
0,13.38701566,52.49829767
0,13.37738476,52.49729266
0,13.37501178,52.49512997
0,13.37269444,52.49381473
915,13.37762699,52.49267984
0,13.37787833,52.49468819
0,13.36943712,52.49636343
0,13.37056621,52.4937246
0,13.37002701,52.49434909
0,13.37265349,52.49598478
149,13.37381131,52.50161173
0,13.37195699,52.49825785
0,13.37055784,52.49931112
0,13.37330777,52.4994042
742,13.37190476,52.50143804
0,13.37058089,52.4954943
0,13.28643192,52.5442755
3,13.27457834,52.54703715
3,13.2787792,52.54721992
0,13.27716999,52.5438347
0,13.2819729,52.54386485
0,13.27866716,52.54207159
1842,13.2767159,52.53968704
0,13.27475593,52.54077614
318,13.28036208,52.53989768
0,13.28016893,52.53850911
396,13.28182239,52.53946924
0,13.28300108,52.54905422
0,13.29855279,52.54879906
0,13.29874577,52.5481917
0,13.29855072,52.5465744
0,13.30045518,52.5470136
0,13.29347255,52.53578698
0,13.29297336,52.53497738
0,13.28332691,52.54847808
0,13.29861474,52.54746094
0,13.30119345,52.54749966
311,13.28350945,52.53935458
576,13.28561813,52.53922961
742,13.27652386,52.53779201
753,13.2789747,52.53559974
2315,13.28999441,52.53624543
0,13.28799169,52.53836921
1015,13.28927963,52.5372075
1150,13.28326591,52.5374309
0,13.28331421,52.53668851
1335,13.28325622,52.53594767
0,13.283127,52.54875556
0,13.29868389,52.5485128
0,13.31656961,52.54162828
193,13.3215139,52.5404158
0,13.30968242,52.53300161
0,13.3085167,52.53281668
0,13.30845091,52.53430391
0,13.31105101,52.53407917
0,13.3156421,52.53148376
6,13.30556562,52.52758519
0,13.31325936,52.5470437
0,13.3056442,52.54862397
0,13.32037019,52.54611479
0,13.32631566,52.54186503
0,13.32569178,52.54154479
0,13.29692458,52.53430524
0,13.29815448,52.5342866
0,13.30607159,52.54012588
256,13.30567502,52.54311333
11,13.30774964,52.54595345
29,13.31064839,52.54537745
0,13.29363399,52.53439804
15,13.30667851,52.53496747
15,13.32713425,52.53909767
0,13.29820376,52.53206049
0,13.30201591,52.5322107
0,13.30404637,52.53310331
0,13.32794129,52.53815524
1865,13.29569898,52.53692572
113,13.29606282,52.53620287
2816,13.29966071,52.53723858
0,13.30120404,52.53870194
1734,13.30260191,52.53670811
0,13.30072778,52.53474381
85,13.30906095,52.53765158
3,13.31582206,52.54025749
0,13.31746925,52.53996869
3,13.31799556,52.53815386
13,13.32101266,52.53847313
0,13.31522684,52.53822569
6,13.30879829,52.53756893
0,13.30979222,52.53041648
3,13.31191821,52.54106458
9,13.31334763,52.54524099
93,13.3167613,52.54619143
0,13.29540496,52.53424256
19,13.30148253,52.53098248
737,13.29832988,52.54060231
12,13.30029745,52.54426876
575,13.30302017,52.54012336
0,13.31012786,52.52824028
465,13.30800463,52.52642023
360,13.31162953,52.52658938
0,13.3135106,52.52706359
0,13.30504448,52.52620376
0,13.3040055,52.52525004
21,13.3140275,52.54592341
31,13.31823677,52.54328251
0,13.31876056,52.54540074
0,13.32496471,52.54104404
0,13.31376546,52.54723433
0,13.32549166,52.54203622
0,13.303511,52.53416944
0,13.31346706,52.5310844
0,13.30949175,52.53158412
0,13.29707449,52.52602678
0,13.29135052,52.52998481
0,13.29764909,52.52962432
0,13.29953121,52.529802
0,13.3010785,52.52992411
243,13.30179476,52.52972696
233,13.30286973,52.52971551
730,13.29805309,52.52902999
9,13.29885916,52.52847053
321,13.30057359,52.52887199
309,13.3002088,52.52815182
217,13.29802636,52.52745654
647,13.2997318,52.52700292
647,13.30135925,52.52661753
654,13.30309844,52.5262726
595,13.29882896,52.52579028
472,13.29880971,52.52471556
514,13.30084239,52.52542323
963,13.3002512,52.52401858
622,13.29873022,52.52312327
707,13.3017286,52.52390315
450,13.30260066,52.52516005
491,13.30513217,52.52510187
938,13.30802509,52.5251434
488,13.31083827,52.52513641
469,13.31265104,52.52512564
0,13.31423389,52.5251094
473,13.30327927,52.52343724
0,13.30504761,52.52310704
0,13.30410978,52.52201896
273,13.31077862,52.52423385
372,13.31073985,52.52360482
206,13.3125339,52.52389853
512,13.28700555,52.52338627
887,13.28844777,52.52305079
1739,13.28869251,52.52014123
0,13.24881997,52.52721497
9,13.25381274,52.52603929
0,13.24954173,52.52483774
21,13.25393962,52.52399689
28,13.25931848,52.5240571
0,13.25997295,52.52576877
0,13.29460731,52.53158182
0,13.26540787,52.52073796
0,13.26993518,52.51991581
0,13.27426388,52.51911489
0,13.27704393,52.51860451
0,13.28755727,52.53407422
0,13.28763806,52.53334117
0,13.29013935,52.53376325
0,13.29134553,52.53378812
0,13.29226126,52.53336072
0,13.29001513,52.53312075
0,13.29267233,52.53388953
0,13.29115629,52.53259043
0,13.28718915,52.53173729
0,13.28667478,52.53079236
0,13.28618338,52.53024395
0,13.29222584,52.5311028
6,13.28204709,52.53085302
0,13.28211521,52.5293701
0,13.27841716,52.53009146
10,13.27601989,52.5288638
3,13.26481444,52.52822788
15,13.26975351,52.52825458
0,13.26690132,52.52801847
65,13.30230617,52.5280987
407,13.30383301,52.52783779
486,13.30706532,52.52396282
248,13.30887627,52.5239401
0,13.27731297,52.52750478
0,13.27987813,52.52671443
0,13.28012918,52.5253008
0,13.2803172,52.5231141
258,13.28103122,52.52000661
0,13.28129324,52.52037528
0,13.28408786,52.53258172
0,13.28436607,52.53177986
0,13.28393937,52.53117714
826,13.30490538,52.5298294
0,13.26523115,52.52716252
0,13.26960307,52.52728228
130,13.26758941,52.52353068
3,13.27320645,52.52524276
320,13.27730307,52.52022772
0,13.27687713,52.52455009
0,13.27510676,52.52218903
9,13.27394842,52.52051309
0,13.28836576,52.52546287
0,13.29289225,52.52534731
3,13.29502944,52.52500458
3,13.29522879,52.52047154
0,13.29504914,52.51980225
0,13.29065831,52.52801806
0,13.2933398,52.52201929
0,13.29248859,52.52550043
185,13.28530254,52.52031595
0,13.29057367,52.53083469
0,13.27850207,52.52974974
0,13.28242829,52.53005348
0,13.29683013,52.52554217
0,13.30326623,52.52151177
0,13.301537,52.5305157
0,13.29948808,52.53040275
0,13.28528735,52.52469553
0,13.28461573,52.52589748
0,13.28224877,52.52295139
0,13.2861354,52.52631131
0,13.29060173,52.52961475
0,13.28596667,52.52653805
0,13.28094469,52.52927172
0,13.28195683,52.52778191
0,13.27899013,52.52817639
0,13.26829553,52.5277383
0,13.25486972,52.52690477
285,13.31436963,52.52386352
186,13.30680646,52.52215376
3,13.30952047,52.52215077
0,13.31271947,52.52185911
168,13.31539112,52.52159771
9,13.32318278,52.52280027
642,13.32350773,52.52184333
505,13.3268459,52.52134087
48,13.32347248,52.52010135
3,13.32437406,52.51876206
0,13.32209253,52.51841492
0,13.32838322,52.51525701
0,13.33013463,52.51543869
0,13.3328571,52.51405012
6,13.333474,52.51477796
241,13.33403124,52.51587407
3,13.32843243,52.52010258
0,13.32721366,52.51869862
0,13.33161451,52.51653067
0,13.32930677,52.5175836
0,13.32745617,52.51702345
0,13.32832683,52.51632179
113,13.32646629,52.51773567
648,13.31933268,52.52059382
86,13.32062388,52.52177856
6,13.32061786,52.52326344
0,13.32358813,52.52404684
1119,13.32638626,52.52252554
0,13.32514076,52.52354627
0,13.32457956,52.5239752
0,13.31044383,52.52060851
0,13.31683817,52.52018693
0,13.32185402,52.51832546
0,13.32781304,52.51539617
0,13.30269071,52.52122064
483,13.30095086,52.52083159
367,13.30070693,52.52000266
1023,13.30431068,52.52021313
617,13.30288432,52.51954284
194,13.30372583,52.51879773
518,13.30542948,52.51857349
513,13.30739506,52.51914593
0,13.31003516,52.52023927
787,13.31024377,52.51918743
853,13.31307456,52.51921973
840,13.3151563,52.51895718
0,13.31665611,52.51975916
846,13.31729251,52.51865455
450,13.31896135,52.51827672
657,13.32047596,52.51767827
0,13.32272946,52.5168768
348,13.30925298,52.51750897
0,13.31233507,52.51804581
0,13.31236958,52.51707515
648,13.31254538,52.51620575
822,13.31495297,52.51656215
0,13.31578238,52.51715576
599,13.31795905,52.5168053
0,13.31963071,52.51626533
3,13.32171104,52.51561624
281,13.28609906,52.51794155
927,13.28852505,52.51825064
0,13.29137674,52.51840395
813,13.29423978,52.5184006
0,13.29722317,52.51900278
358,13.29734813,52.51823712
786,13.2992087,52.51809519
317,13.30041366,52.51873051
521,13.30148956,52.51797077
450,13.30331421,52.51782918
80,13.30495424,52.51756295
750,13.28884541,52.51711343
863,13.2919542,52.51730043
373,13.29488578,52.51721488
330,13.29749318,52.51735812
620,13.28682961,52.51530124
482,13.28913252,52.51592106
1024,13.29223104,52.51610793
703,13.29505896,52.51619194
135,13.29760777,52.51640885
0,13.29895953,52.51623155
323,13.29991327,52.51643395
99,13.30035824,52.51560695
290,13.3016943,52.51626238
0,13.30250373,52.51721457
190,13.30363597,52.51689106
617,13.30365798,52.51605229
281,13.30541861,52.5169875
403,13.305611,52.5161555
1298,13.28954651,52.51421837
1152,13.29241684,52.5143871
0,13.29281301,52.51438361
1048,13.29537957,52.51457887
966,13.30011788,52.51441902
673,13.30202714,52.51445302
368,13.30377773,52.51513027
592,13.30392733,52.51407443
327,13.30572596,52.51523547
584,13.30586156,52.51411722
642,13.30837666,52.51605351
0,13.30822829,52.51534961
0,13.30787865,52.51429024
153,13.30904148,52.51441182
1045,13.31118784,52.51465814
545,13.28758558,52.51210403
576,13.28753672,52.51091062
579,13.28991841,52.51273659
567,13.29022976,52.5115178
814,13.29293466,52.5128515
587,13.29221527,52.51177696
377,13.29438499,52.51131248
1234,13.29565325,52.51252884
0,13.29669669,52.51147296
1242,13.29849523,52.51234534
983,13.30051896,52.51241902
142,13.30215787,52.51312887
165,13.30393211,52.51317412
484,13.30327813,52.51218776
723,13.30620356,52.51256189
3,13.30849873,52.51275525
1062,13.31100114,52.5127937
695,13.31386392,52.51374852
4,13.3132924,52.51304801
0,13.29610925,52.51846756
0,13.29628045,52.51729154
0,13.2964581,52.51627714
0,13.29672637,52.51467957
0,13.32172249,52.51811673
285,13.29748016,52.51473466
0,13.29836966,52.51453755
0,13.28471713,52.51746983
0,13.2855637,52.51624025
0,13.28512158,52.515545
0,13.28581441,52.51165863
1277,13.31883576,52.51468935
398,13.31594755,52.51327159
682,13.31861591,52.51304339
119,13.31976135,52.51164306
237,13.32407166,52.50948516
0,13.32590227,52.50871142
74,13.32717183,52.51108637
0,13.33063089,52.50850026
400,13.32377696,52.50784778
463,13.32483907,52.50678954
793,13.32699191,52.50703114
3,13.32933303,52.50648072
3,13.33133231,52.50580227
7,13.33263502,52.50555793
327,13.32438744,52.505198
99,13.32671429,52.50507988
442,13.30832018,52.50110339
176,13.31027123,52.50103105
445,13.31191978,52.50150796
402,13.31421167,52.50206574
384,13.31600785,52.5021672
405,13.31823985,52.50229635
85,13.32059671,52.50237855
433,13.32320585,52.5033571
61,13.32470466,52.50405972
232,13.32649601,52.50380022
7,13.3294526,52.50430535
19,13.33258255,52.5047056
0,13.33532033,52.50490163
43,13.31414237,52.50023587
163,13.31581367,52.50026946
434,13.31798983,52.50045113
300,13.32046089,52.50069611
336,13.32344768,52.50101029
607,13.32619658,52.50136245
544,13.32811834,52.50165524
233,13.33002042,52.50189189
168,13.3318959,52.50183276
47,13.33325076,52.50342101
772,13.33470979,52.50109512
582,13.33730018,52.50225132
131,13.33892535,52.50443052
0,13.33851323,52.50344746
0,13.32744216,52.5153578
0,13.32839319,52.50515884
0,13.32189046,52.51259494
0,13.33583314,52.50581319
3,13.33169937,52.5111922
0,13.32551153,52.51457603
0,13.33481679,52.50217521
229,13.33586463,52.5031407
0,13.31712002,52.50152921
0,13.32919278,52.5050446
0,13.33231893,52.50736063
0,13.32523982,52.50475314
0,13.2905764,52.50990917
325,13.28552307,52.50932267
614,13.28464792,52.50767532
146,13.28483975,52.50679809
1223,13.28734283,52.50933278
721,13.29121749,52.50727787
735,13.29365321,52.50995787
745,13.29562835,52.50948669
668,13.29414554,52.50764869
971,13.29736901,52.50894519
255,13.29895849,52.51035394
472,13.30074142,52.51044108
529,13.30253418,52.51051873
601,13.30439118,52.51060386
719,13.30657845,52.51075805
496,13.30858853,52.51089523
561,13.31097516,52.51108165
501,13.31360606,52.51124099
536,13.31631276,52.51139893
563,13.29937035,52.50886044
668,13.30103574,52.50887241
1206,13.30344701,52.50880159
100,13.30506781,52.50899888
309,13.30700075,52.50947135
249,13.30882631,52.50955693
606,13.31070294,52.50965341
394,13.31363961,52.50993901
97,13.31273802,52.50945716
737,13.31549222,52.50981011
658,13.31724867,52.50987294
488,13.30790945,52.50838449
0,13.31038361,52.5083557
551,13.31274903,52.50832369
982,13.31610643,52.50829461
834,13.31928141,52.50818162
667,13.32170211,52.50798067
814,13.29719131,52.50740987
365,13.29976253,52.50741609
323,13.30131098,52.5073969
1042,13.30439853,52.50735837
564,13.3080196,52.50728065
468,13.31032372,52.50719998
812,13.31263613,52.5071189
613,13.31501244,52.50699756
390,13.31677512,52.50689902
741,13.31900193,52.50676534
420,13.32094106,52.50660837
0,13.32244641,52.50612503
1264,13.2859685,52.50350911
197,13.28490164,52.50519947
308,13.28609381,52.50379853
54,13.28736401,52.50469029
549,13.28967094,52.50483487
58,13.29072893,52.50586375
330,13.29149174,52.50473023
661,13.29249027,52.50577074
324,13.29373788,52.50623941
0,13.29540478,52.50648116
3,13.29469604,52.50568942
599,13.29358755,52.50444082
963,13.29296381,52.50346417
640,13.29597514,52.50495188
688,13.29709494,52.50421767
1321,13.2978486,52.50587749
1025,13.3009972,52.50593466
1054,13.30471207,52.50616654
68,13.30792082,52.50617012
706,13.31142454,52.50597932
233,13.31480459,52.50576606
175,13.31656265,52.50567657
433,13.31879162,52.50555695
167,13.32084686,52.50546384
0,13.32235136,52.50545369
662,13.30613096,52.50413426
615,13.31056265,52.50492399
1608,13.31058127,52.5039898
279,13.3146772,52.5048161
441,13.31451169,52.50381402
187,13.31643323,52.50472082
381,13.31627454,52.50370649
501,13.318646,52.50458975
350,13.31849316,52.50356425
0,13.3209968,52.50411003
412,13.32086095,52.50375647
0,13.29597495,52.5018681
959,13.29890737,52.50236775
700,13.30251511,52.50276276
3,13.30203777,52.50268193
673,13.30675638,52.50281244
120,13.3085078,52.50248239
913,13.31091603,52.50278296
924,13.29893093,52.50136221
687,13.3012465,52.50099423
874,13.30290383,52.50071425
0,13.3023361,52.49947881
839,13.30474258,52.50083366
0,13.29956653,52.50448501
0,13.28149178,52.50406037
38,13.28946002,52.50838769
0,13.29012614,52.51007012
454,13.30442903,52.50260919
155,13.3052646,52.50317228
155,13.30691772,52.50157155
113,13.30610837,52.50052775
304,13.32022603,52.51001132
221,13.32233954,52.50995491
0,13.30473778,52.50540668
34,13.30508557,52.50451691
85,13.30219727,52.5038116
0,13.2985709,52.50299584
0,13.28965546,52.50800802
0,13.28838326,52.50498989
0,13.28393877,52.50854706
0,13.28359578,52.50766523
0,13.28238079,52.50375068
0,13.28403302,52.50292799
0,13.2817636,52.50289086
0,13.28392962,52.5009001
0,13.28218674,52.50095722
0,13.31980276,52.50500442
0,13.31898198,52.50518119
0,13.31472075,52.50530495
0,13.31037258,52.50547793
3,13.30143265,52.50489625
0,13.2980305,52.50349976
0,13.2969669,52.50319093
0,13.3019582,52.50434928
0,13.31643115,52.50522497
0,13.305748,52.50500508
0,13.30459794,52.5050476
190,13.26748009,52.5083927
43,13.26587448,52.50690298
39,13.266947,52.50744994
0,13.26915915,52.50756993
50,13.26850628,52.50659088
189,13.23708276,52.52425655
147,13.23798766,52.52415836
49,13.23722271,52.52241813
131,13.23939221,52.52324176
151,13.2404317,52.52430816
0,13.2422103,52.52441493
145,13.23655661,52.52110974
71,13.23997209,52.52223453
27,13.24165587,52.52265818
0,13.243682,52.52280241
0,13.24155605,52.52130717
0,13.2436314,52.52316325
129,13.24615029,52.52351596
608,13.24367985,52.5101345
80,13.24906644,52.51150725
0,13.25152545,52.51124988
0,13.2518425,52.51113131
22,13.25273186,52.51109104
59,13.25427472,52.51079171
188,13.24814758,52.51071696
153,13.24762714,52.50978212
0,13.24373647,52.50836176
324,13.24706035,52.50867256
0,13.25051696,52.50956523
36,13.25242514,52.50877087
124,13.2525649,52.50971347
177,13.25517844,52.50921879
0,13.21143035,52.50504234
325,13.21323457,52.50423177
170,13.21582834,52.50767633
0,13.21473695,52.50785229
182,13.21584907,52.50574211
0,13.21905502,52.50791059
0,13.22115316,52.50711515
0,13.21927324,52.50624935
0,13.22232432,52.5054307
0,13.22196079,52.50480113
0,13.22805512,52.50652915
0,13.24272771,52.50688806
94,13.24455383,52.5067794
152,13.24781659,52.50696603
107,13.252726,52.50727889
0,13.25061564,52.50714274
97,13.25569385,52.50756236
152,13.23284925,52.50493783
119,13.24287978,52.50528779
51,13.24580885,52.50569689
52,13.24877677,52.50588935
111,13.25291225,52.50616144
0,13.25079885,52.50601997
9,13.25505119,52.50642176
130,13.24893703,52.50512822
0,13.25646539,52.50550477
100,13.25932219,52.50726414
56,13.26160995,52.50662362
118,13.26024111,52.50313258
43,13.26152094,52.50282927
691,13.26315059,52.50310752
0,13.2567425,52.50225673
0,13.25471318,52.501108
4,13.26013511,52.500771
0,13.25790658,52.49972851
3,13.25523681,52.49792537
0,13.2644051,52.50090549
0,13.26747532,52.49897325
0,13.27002715,52.49799596
67,13.26625983,52.49795877
56,13.26711987,52.49765306
70,13.26794121,52.49724646
73,13.26886193,52.49681018
21,13.26464108,52.49661305
62,13.2654334,52.49628842
36,13.26608072,52.49597106
83,13.26702971,52.49553054
68,13.26280174,52.49552094
87,13.26417279,52.49490336
83,13.26543663,52.49430948
57,13.26108256,52.49417407
113,13.26239198,52.49357768
0,13.25309972,52.50828727
0,13.24611964,52.50786742
0,13.23727626,52.50733575
0,13.22989917,52.5069212
0,13.2231583,52.50785981
0,13.26052684,52.50366773
0,13.27061502,52.49775006
0,13.27667644,52.50203844
0,13.27514302,52.49891605
0,13.2778646,52.50233753
0,13.27835208,52.50308008
0,13.2791405,52.50267943
0,13.27967263,52.50211683
0,13.27952661,52.50165983
0,13.27930181,52.50149586
0,13.28037035,52.50080774
0,13.28059504,52.50133633
0,13.28093956,52.50148036
0,13.2810875,52.50100443
0,13.25760712,52.50815518
3,13.26052248,52.50813394
3,13.27150115,52.50394578
0,13.27049534,52.50025061
0,13.27354486,52.50447035
201,13.26396146,52.508056
13,13.22851395,52.51232391
0,13.22582949,52.51185975
60,13.22818643,52.51050026
0,13.27320712,52.49942581
0,13.24634327,52.51526355
108,13.23890165,52.50977044
34,13.23703311,52.50815929
144,13.24004412,52.50847982
0,13.24761513,52.51963561
0,13.25021951,52.51653572
0,13.23031376,52.51032104
0,13.25096259,52.51380129
3,13.25015523,52.51408351
3,13.21665539,52.51119689
3,13.21808213,52.51117665
353,13.2191779,52.51076063
0,13.2209778,52.51274521
77,13.22195407,52.51198394
1830,13.22301577,52.50892708
76,13.25866121,52.49281528
35,13.26042031,52.4925909
80,13.25904251,52.49162881
39,13.22931555,52.50883533
42,13.23069315,52.50869773
115,13.23001279,52.50757855
255,13.23416813,52.50908832
46,13.23352531,52.50777044
213,13.23896336,52.50654255
56,13.23636644,52.50608569
131,13.22708224,52.50876986
97,13.22482047,52.50989943
154,13.22371694,52.5110987
184,13.22675856,52.50992193
447,13.23211466,52.5061106
42,13.23229706,52.50568411
0,13.27588445,52.50693183
0,13.22666377,52.52324696
3,13.23113701,52.52399318
0,13.22620813,52.51910048
0,13.22802665,52.51926271
0,13.22530182,52.51935258
0,13.2226731,52.51807564
0,13.22443888,52.51499777
0,13.23469261,52.52347801
0,13.22242333,52.52017686
0,13.22673909,52.51753191
0,13.23259225,52.51956824
0,13.23039574,52.51763358
0,13.22447072,52.51339719
0,13.22685746,52.51406036
12,13.23954825,52.51693615
0,13.22940456,52.5154672
0,13.23524904,52.5183578
0,13.24229892,52.52028252
0,13.24453841,52.52058102
3,13.23400858,52.51349765
0,13.23829248,52.51784809
0,13.24194671,52.51916726
0,13.2400103,52.5152902
0,13.24331577,52.5177789
33,13.24647492,52.5179452
51,13.24515607,52.5162908
0,13.24859648,52.5163294
0,13.23848207,52.51266259
0,13.24189942,52.51287326
0,13.24545166,52.51414337
3,13.23848065,52.51167103
0,13.24765264,52.51606547
0,13.22870493,52.51621399
0,13.23007084,52.51533492
0,13.23645765,52.51992053
3,13.27708332,52.50051353
249,13.24066581,52.5053186
205,13.23455807,52.50444802
98,13.27077673,52.50737138
9,13.2715545,52.5068835
0,13.28049217,52.50450442
0,13.27340436,52.50060446
129,13.26369929,52.49294725
427,13.26107264,52.49112925
0,13.26576592,52.49252038
3,13.26308199,52.49033259
0,13.26784993,52.4941629
0,13.2629947,52.50036012
0,13.26199557,52.49895115
0,13.26291685,52.49744869
15,13.26474019,52.49793196
0,13.25865497,52.4962657
0,13.25936083,52.49464669
250,13.2478928,52.52198566
0,13.24885516,52.5154417
0,13.22901718,52.50654247
39,13.25845783,52.5058446
63,13.25978543,52.50596434
64,13.26145808,52.50565222
38,13.26258911,52.5055908
124,13.25830419,52.5040179
58,13.25989927,52.50451911
60,13.26131651,52.50448274
24,13.26241106,52.50444222
0,13.21128568,52.50648747
0,13.273139,52.49811128
0,13.26769741,52.49998356
0,13.27009842,52.49861508
0,13.26344017,52.50530661
14,13.25970615,52.50781977
0,13.25570549,52.51042452
0,13.24705589,52.51177499
0,13.24967657,52.5118995
0,13.24563106,52.51303239
0,13.24730641,52.51231169
12,13.24257235,52.5118139
0,13.23609075,52.5102307
0,13.23012909,52.50959116
0,13.22614647,52.51090135
0,13.22765102,52.51017373
0,13.22072406,52.51806473
0,13.25448423,52.51351398
0,13.25071252,52.52046121
0,13.25232068,52.51957016
15,13.25039439,52.51925461
0,13.25131706,52.51806635
0,13.24855639,52.51935854
0,13.24349133,52.52498588
0,13.24098173,52.52570431
3,13.26078054,52.52088197
429,13.25921136,52.51941361
312,13.26122452,52.51968181
191,13.26046003,52.51854057
461,13.25986619,52.51773962
424,13.26501451,52.5203476
187,13.26821912,52.51976713
196,13.27092949,52.51926304
298,13.27413569,52.51867661
151,13.27682715,52.51818756
272,13.26465937,52.51965928
132,13.27061591,52.51858187
116,13.27369084,52.51801675
50,13.27631918,52.51756282
236,13.26424519,52.51887311
158,13.27025872,52.51778741
86,13.27317601,52.51723571
70,13.27604191,52.51670264
176,13.26377451,52.51797509
151,13.26711994,52.51738508
41,13.26966706,52.51696915
72,13.27303368,52.51634835
44,13.27557965,52.51584701
260,13.26327848,52.51707926
58,13.26668183,52.51647584
89,13.26924142,52.51599211
0,13.27106244,52.51615001
82,13.27259117,52.5153822
72,13.27514788,52.5149384
423,13.27773331,52.51626877
228,13.27964944,52.51642463
35,13.2792933,52.5148442
523,13.27926504,52.51408189
941,13.28178908,52.51770544
220,13.28293848,52.51700238
35,13.28339967,52.51380192
3,13.2828469,52.51562357
0,13.24981568,52.52275959
348,13.25345695,52.51876364
478,13.25434683,52.52015072
0,13.25540827,52.51892545
0,13.25470521,52.51884336
370,13.25604659,52.51797077
112,13.2557981,52.5168354
562,13.25815566,52.51703311
0,13.26097403,52.51670443
172,13.26197075,52.51626489
88,13.26629623,52.51561391
95,13.26901997,52.51512417
96,13.27202677,52.5145703
76,13.27472454,52.51407202
80,13.25622758,52.51557874
235,13.25854672,52.51563441
360,13.26114049,52.51522949
96,13.26590927,52.51487149
147,13.26863235,52.51436975
65,13.2716502,52.51381391
91,13.2743638,52.51331325
168,13.27639911,52.51350743
910,13.27913618,52.51322048
58,13.25655205,52.51434485
74,13.258516,52.51441026
577,13.26175044,52.5140899
497,13.26422472,52.51315955
128,13.26578043,52.51400852
299,13.26742173,52.51339553
247,13.26876913,52.51289783
67,13.27124317,52.51293166
93,13.27385748,52.5122615
1240,13.27922658,52.51164423
0,13.27901203,52.51186183
541,13.25633928,52.51195856
374,13.2568068,52.51227194
125,13.25842748,52.51298647
66,13.2581349,52.5113259
101,13.26061142,52.51316231
287,13.26262691,52.51234741
131,13.26121309,52.51153193
0,13.26452074,52.51150872
463,13.26706774,52.51161061
0,13.2666636,52.51143989
385,13.26996296,52.5119198
71,13.26030186,52.51079673
19,13.26005658,52.50994841
0,13.26003778,52.50899384
79,13.26223382,52.5094801
406,13.26411659,52.51014449
385,13.26637897,52.51028574
645,13.26949214,52.51010495
329,13.27137973,52.51138108
118,13.27333072,52.51116027
168,13.27294489,52.51035461
539,13.27578314,52.51014459
245,13.27857935,52.51033544
293,13.28060367,52.51047733
248,13.28254363,52.51061733
361,13.28405425,52.51073019
448,13.2697432,52.50853371
0,13.27258056,52.50937836
218,13.27182177,52.50827664
380,13.27896187,52.5091688
228,13.28077068,52.50928707
46,13.2830026,52.50944294
0,13.27976311,52.5077445
0,13.282643,52.50830978
0,13.2525632,52.52156121
0,13.25532969,52.52036375
0,13.25668222,52.51934056
0,13.25775546,52.51852838
0,13.25892788,52.51762976
0,13.26366449,52.51457312
